b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0r01/rr1r0r0r0r0, C1-D1
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/5r0r01/1r0r0r01r02/r0r0r0r0r0r0, E1-F1
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrrr1r0rr2/1r0r0r0r0r0, D1-C1
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0r0rrr0r01/r01r01r0r0, C2-B2
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0r01/r01rrr0r0r0, E1-D1
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/5r0r01/1r0r0rr4/r0r0r0r0r0r0, D1-D2
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr01rrrr2/1r0r0r0r0r0, C2-D2
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0r0rrr0r01/2rr1r0r0, G2-G3
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0r01/r0rr1r0r0r0, D2-F3
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rrr03/r0r0r0r0r0r0, C2-B4
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/4r03/1rrr0r01rr2/1r0r0r0r0r0, E1-E2
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0rrrrr0r01/1r02r0r0, G2-F2
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0r01/r0r01rrr0r0, G2-H2
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr2r01/r0r0r0r0r0r0, F2-E4
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0rr1rr2/1r0r0r0r0r0, E2-E3
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0r0rrr0r01/1rr2r0r0, G2-G3
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrrr0r0r01/r0r0r01r0r0, C2-B2
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1rrr0rr1r02/1r0r0r0r0r0, D1-D2
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/4r03/8/1rrr0r0r0r02/1r0r0r0r0r0, D1-D2
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0r0rrr0r01/1r01r0r0r0, G3-G4
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0r01/r0r0rr1r0r0, E1-D1
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/1rrr0r0r0r0, B1-B2
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/6r01/8/1rrr0r0r0r02/1r0r0r0r0r0, E2-D2
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0r0rrrrr01/1r0r02r0, G1-F1
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0r01/r0r0r01rrr0, E1-D1
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0rrrr1r02/r01r0r0r0r0, F2-E4
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/3r04/1rrr0r0r0r02/1r0r0r0r0r0, D1-D2
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0r0rrr0r01/1r0r0r01r0, D1-C1
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1rrr01/r0r0r0r01r0, D2-C4
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/rr1r0r0r0r0, C2-D4
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/7r0/1rrr0r0r0r02/1r0r0r0r0r0, E1-E2
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0r0rrr0r01/1r0r02rr, E2-E3
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0r01/r0r0r0rr1r0, C2-C3
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/r01rrr0r0r0, B1-C1
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrrrr0r0rr2/2r0r0r0r0, B3-B4
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0r0rrr0rr1/1r0r01r01, G3-G4
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0r01/r0r0r0r01rr, G2-F2
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/r0rr1r0r0r0, D1-D2
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rr2/r01r0r0r0r0, C1-C2
b0b0b01b0b0/1b0b0b0b0b0b01/6b01/8/8/8/1rrr0r0rrr0r01/1r0r01rr1, B2-A2
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0rr1/r0r0r0r0r01, B1-B2
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/r0r01rrr0r0, C2-D4
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rr2/2rrr0r0r0, F1-F2
b0b0b01bbb0/1b0b0b0b0b0b01/8/8/8/8/1r0r0r0rrr0r01/1rrr01r0r0, B2-B3
b0b01b0bb1/1b0b0bbb0b0b01/8/8/8/8/2rrrr1r0r01/r0r0r0r0rr1, C1-B1
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rrr0r02/r0r0r01r0r0, C2-D4
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0rrr0rr2/1r01r0r0r0, F2-E2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/1r06/2r0r0rrr0r01/1rrr01r0r0, D1-E1
b0b01b0b0b0/1b0b0bbb0b0b01/8/8/8/8/2rrr01rrr01/r0r0r0r0r0r0, E1-E2
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/r0r0rr1r0r0, C2-D4
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rr2/1rr1r0r0r0, E1-F1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/r01r0r0rrr0r01/1rrr01r0r0, E2-D2
b0b02b0b0/1b0b0bbbbb0b01/8/8/1r06/8/2r0r01rrr01/r0r0r0r0r0r0, F1-F2
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/r0r0r01rrr0, C2-D4
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rr2/1r01rrr0r0, F1-E1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/2rrr0rrr0r01/1rrr01r0r0, B3-B4
b0b02b0b0/1b0b0bbbbb0b01/8/8/3r04/8/2r0r01rrr01/r0r0r0r0r0r0, B1-B2
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1rr2/r0r0r0r01r0, E1-E2
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0rrrr2/1r0r01r0r0, C2-D2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/2r05/1r01r0rrr0r01/1rrr01r0r0, F1-D2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/r07/2r0r01rrr01/r0r0r0r0r0r0, G2-H2
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/r0r0r0rr1r0, G1-G2
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rr2/1r0rr1r0r0, E1-F1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1rr1r0rrr0r01/1rrr01r0r0, G2-F2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/4r03/2r0r01rrr01/r0r0r0r0r0r0, E2-F4
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/r0r0r0r01rr, F2-E4
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rr2/1r0r01rrr0, C1-C2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r01rrrrr0r01/1rrr01r0r0, D2-C2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/3r04/2rr2rrr01/r0r0r0r0r0r0, F1-F2
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r0r01/r0r0r0r0r01, E2-D2
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rr2/1r0r0rr1r0, E2-D2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/3r04/1r0r01rrr0r01/1rrr01r0r0, B1-C1
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rr1r0rrr01/r0r0r0r0r0r0, F1-G1
b0b0b0b0b0b0/2bbb0b0bb2/8/8/8/6r01/1r0r0rr1r02/r0r0r0r0rr1, D2-D3
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rr2/1r0r0r01rr, C1-C2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0rr1rrr0r01/1rrr01r0r0, C2-C3
b0b02b0b0/1b0b0bbbbb0b01/8/8/4r03/8/2rrr01r0r01/r0r0r0r0r0r0, F2-F3
b0b0b0b0b0b0/2bbb0b0b0b01/8/8/8/8/1r0r0rr1rr2/r0r0r0r0r0r0, E1-E2
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rrr01/1r0r0r0r01, C1-B1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/3r04/8/1r0r0r0r0r0r01/1rrr01r0r0, D1-E1
b0b02b0b0/1b0b0bbbbb0b01/8/8/6r01/8/2rrr01r0r01/r0r0r0r0r0r0, C1-C2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/1r06/2r0rr1rr2/r0r0r0r0r0r0, F2-F3
b0b0b0b0b0b0/2b0b0b0b01b0/1b06/8/8/8/1rrr0r0r0rr2/1r0r0r0rr1, D1-D2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/5r02/8/1r0r0r0r0r0r01/1rrr01r0r0, D1-D2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/3r04/2rrr01r0r01/r0r0r0r0r0r0, F1-E1
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/r01r0rr1rr2/r0r0r0r0r0r0, G2-F2
b0b0b0b0b0b0/2b0b0b0b0b01/1b06/8/8/8/1rrr0r0r0r01r0/1r0r0r0r0r0, D2-E2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/2r05/1r0r0r0r0r0r01/1rrr01r0r0, D2-E2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/7r0/2rrr01r0r01/r0r0r0r0r0r0, B2-C2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/2rrrr1rr2/r0r0r0r0r0r0, C2-D4
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/r07/8/1r0r0r0r0r01r0/1r0r0r0r0r0, B1-C1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/6r01/1r0r0r0r0r0r01/1rrr01r0r0, D2-E2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/6r01/2rrr01rr2/r0r0r0r0r0r0, F1-F2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/2r05/1r01rr1rr2/r0r0r0r0r0r0, D1-D2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/2r05/8/1r0r0r0r0r01r0/1r0r0r0r0r0, F1-G1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/5r02/1r0r0r0rr1r01/1rrr01r0r0, F1-G3
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rr1r0/r0r0r0r0r0r0, E2-G3
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1rr1rr1rr2/r0r0r0r0r0r0, F1-G1
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/3r04/1r0r0r0r0r01r0/1r0r0r0r0r0, E2-F4
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0r0rr1rr1/1rrr01r0r0, F2-G2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/1r0rrr01rrr01/1r0r0r0r0r0, C1-B1
b0b0b01b0b0/2bbb0bbb0b01/8/8/2r05/8/1r0r0r01rr2/r0r0r0r0r0r0, G2-G3
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/2r05/1rr1r0r0r01r0/1r0r0r0r0r0, B1-B2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/6r01/1r0r0r0rrr02/1rrr01r0r0, E2-E3
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/1rrr0r0r0r0, G2-F2
b0b0b01b0b0/2bbb0bbb0b01/8/8/4r03/8/1r0r0r01rr2/r0r0r0r0r0r0, B1-C1
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rr1rrr0r01r0/1r0r0r0r0r0, F2-F3
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0r0rrrr2/1rrr01r0r0, E2-D2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/rr1r0r0r0r0, C1-C2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/1r06/1r0r0r01rr2/r0r0r0r0r0r0, B1-C1
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/3r04/1rrr01r0r01r0/1r0r0r0r0r0, F1-G1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0r0rrr01r0/1rrr01r0r0, F2-F3
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/r01rrr0r0r0, D2-C4
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/5r02/1r0r0r01rr2/r0r0r0r0r0r0, D1-C1
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrrr1r0r01r0/1r0r0r0r0r0, B3-B4
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/1r06/1r0r0r0rrr0r01/1r0r01r0r0, G1-G2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrrr1rrr01/r0r01r0r0r0, C1-C2
b0b0b01b0b0/2bbb0bbb0b01/8/8/4r03/8/1r0r0rr1r02/r0r0r0r0r0r0, F2-G2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr01rrr01r0/1r0r0r0r0r0, F1-F2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/3r04/1r0r0r0rrr0r01/1r0r01r0r0, C2-B2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/r0rr1r0r0r0, B2-B3
b0b0b01b0b0/2bbb0bbb0b01/8/8/6r01/8/1r0r0rr1r02/r0r0r0r0r0r0, F1-G1
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/4r03/1rrr0r01r01r0/1r0r0r0r0r0, E2-D4
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/r0r0r0r0rrr0r01/1r0r01r0r0, D2-E2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/r0r01rrr0r0, C1-C2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/3r04/1r0r0rr1r02/r0r0r0r0r0r0, G1-G2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0rr1r01r0/1r0r0r0r0r0, E1-F1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0rrrrr0r01/1rr2r0r0, F1-G3
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr0r0rrr01/r0r0r01r0r0, D2-E4
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/7r0/1r0r0rr1r02/r0r0r0r0r0r0, F1-F2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r01rr1r0/1r0r0r0r0r0, C1-D1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0r0rrr0r01/1rr1r0r0r0, C1-C2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/r0r0rr1r0r0, F1-F2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1rrr0rr1rr2/1r0r0r0r0r0, D1-C1
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/5r02/1rrr0r0r02r0/1r0r0r0r0r0, B3-B4
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0r0rrrrr01/1rrr02r0, F2-E2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/r0r0r01rrr0, F1-G1
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/1rrr0r0r0r0, E2-F4
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0rr2r0/1r0r0r0r0r0, D1-D2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0r0rrr0r01/1rrr0r01r0, G1-G2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/r0r0r0rr1r0, F1-F2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0rrrr1rr2/r01r0r0r0r0, G1-G2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r01r0r0/1r0r0r0r0r0, D1-E1
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0r0rrr0r01/1rrr02rr, F1-G3
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/r0r0r0r01rr, B1-B2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/rr1r0r0r0r0, C2-D4
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/7r0/1rrr0r0r0r02/1r0r0r0r0r0, G1-G2
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0r0rrr0rr1/1rrr01r01, F1-E3
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrrr1/r0r0r0r0r01, D2-F3
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/r01rrr0r0r0, C2-B4
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r0r01/1r0r0r0r0r0, C2-C3
b0b0b01bbb0/2b0b0b0b0b01/1b06/8/8/8/1r0r0r0rrr0r01/1rrr01rr1, C1-C2
b0b02b0b0/1b0b0bbbbb0b01/8/8/8/8/2rrr01rrr01/r0r0r0r0rr1, F2-G2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/r0rr1r0r0r0, E2-D4
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrrrr0r0r01r0/2r0r0r0r0, F1-G1
b0b0b01bbb0/1b0b0b0b0b0b01/8/8/8/8/1r0rrr0rrr0r01/r01r01r0r0, C1-C2
b0b01b0b0b0/1b0b0bbb0b0b01/8/8/8/5r02/2rrr0r01r01/r0r0r0r0r0r0, D2-E4
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/r0r01rrr0r0, G1-G2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r01r0/r01r0r0r0r0, F1-F2
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/1r06/2rrr0rrr0r01/r01r01r0r0, G1-G2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/5r02/8/2rrr0r01r01/r0r0r0r0r0r0, E4-F5
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rrr0rr2/r0r0r01r0r0, C2-D4
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r01r0/2rrr0r0r0, B1-C1
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/8/r01rrr0rrr0r01/r01r01r0r0, D1-D2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/4r03/2rrr0r01r01/r0r0r0r0r0r0, B1-B2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/r0r0rr1r0r0, C2-D4
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0rrr0r01r0/1r01r0r0r0, B3-B4
b01b01bbb0/1b0bbb0b0b0b01/8/8/1r06/8/1r0r0r0rrr0r01/r01r01r0r0, C2-D4
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/6r01/2rrr0r01r01/r0r0r0r0r0r0, D2-D3
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/r0r0r01rrr0, B1-C1
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r01r0/1rr1r0r0r0, C2-C3
b01b01bbb0/1b0bbb0b0b0b01/8/8/3r04/8/1r0r0r0rrr0r01/r01r01r0r0, B2-B3
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/1r06/5r02/2r0r0r01r01/r0r0r0r0r0r0, B1-B2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/r0r0r0rr1r0, F1-F2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r01r0/1r01rrr0r0, F2-G2
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/r07/1r0r0r0rrr0r01/r01r01r0r0, G1-G2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/3r04/5r02/2r0r0r01r01/r0r0r0r0r0r0, C2-B2
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/r0r0r0r01rr, G1-G2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0rrr01r0/1r0r01r0r0, E2-D4
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/4r03/1r0r0r0rrr0r01/r01r01r0r0, G2-H2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/r04r02/2r0r0r01r01/r0r0r0r0r0r0, B2-B3
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rrr01/r0r0r0r0r01, D1-D2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r01r0/1r0rr1r0r0, F2-G2
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/3r04/1r0rr1rrr0r01/r01r01r0r0, F1-G3
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/4r0r02/2r0r0r01r01/r0r0r0r0r0r0, B2-B3
b0b0b01b0b0/2bbb0bbb0b01/8/8/8/8/1r0r0rr1rr2/r0r0r0r0rr1, F1-F2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r01r0/1r0r01rrr0, C1-C2
b01b01bbb0/1b0bbb0b0b0b01/8/8/3r04/8/1r0rrr0r0r0r01/r01r01r0r0, C2-B4
b0b0b0b0b0b0/2bbb0b0b0b01/8/8/8/8/1r0r0rr1r01r0/r0r0r0r0r0r0, F1-F2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/3r01r02/2rr1r01r01/r0r0r0r0r0r0, F1-F2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0rr1r0/1r0r0r01r0, E1-F1
b01b01bbb0/1b0bbb0b0b0b01/8/8/5r02/8/1r0rrr0r0r0r01/r01r01r0r0, F2-F3
b0b0b0b01b0/2bbb0b0bbb01/8/8/8/1r06/2r0rr1r01r0/r0r0r0r0r0r0, D1-E1
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/5r02/2rr1rr1r01/r0r0r0r0r0r0, D2-D3
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r01r0/1r0r0rr1r0, C1-C2
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/2r05/1r0rrr0r0r0r01/r01r01r0r0, E2-E3
b0b0b0b01b0/2bbb0b0bbb01/8/8/8/8/r01r0rr1r01r0/r0r0r0r0r0r0, E1-E2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/4r0r02/2rrr02r01/r0r0r0r0r0r0, D2-E2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r01r0/1r0r0r01rr, D1-D2
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/6r01/1r0rrr0r0r0r01/r01r01r0r0, B1-B2
b0b0b0b01b0/2bbb0b0bbb01/8/8/8/8/2rrrr1r01r0/r0r0r0r0r0r0, D1-D2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/5r02/2rrrr2r01/r0r0r0r0r0r0, F2-F3
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r0r0r0/1r0r0r0r01, E1-D1
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/5r02/1r0rrr0rr1r01/r01r01r0r0, G2-F2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/5r02/2rrr01r0r01/r0r0r0r0r0r0, C1-C2
b0b0b0b01b0/2bbb0b0bbb01/8/8/8/2r05/1r01rr1r01r0/r0r0r0r0r0r0, D1-D2
b0b0b0b0b0b0/2b01bbb0b01/1b06/8/8/8/1rrr0r0r0r01r0/1r0r0r0rr1, F1-F2
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/8/1r0rrr0rr1rr1/r01r01r0r0, B1-B2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/5r0r01/2rrr0r03/r0r0r0r0r0r0, F1-E1
b0b0b0b01b0/2bbb0b0bbb01/8/8/8/8/1rr1rr1r01r0/r0r0r0r0r0r0, D2-E2
b0b0b0b0b0b0/2b0b0b0b0b01/1b06/8/8/8/1rrrrr0r0r0r01/2r0r0r0r0, F1-F2
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/6r01/1r0rrr0rrr02/r01r01r0r0, F1-D2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/5r02/2rrr0r0r02/r0r0r0r0r0r0, F1-E1
b0b0b0b01b0/2bbb0b0bbb01/8/8/2r05/8/1r0r0r01r01r0/r0r0r0r0r0r0, C2-E3
b0b0b0b01b0/2b0b0b0bbb01/1b06/8/r07/8/1r0rrr0r0r0r01/2r0r0r0r0, E1-E2
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/8/1r0rrr0rrrr2/r01r01r0r0, F2-G2
b0b0b0b01b0/2bbb0b0bbb01/8/8/4r03/8/1r0r0r01r01r0/r0r0r0r0r0r0, E2-D2
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/5r02/2rrr0r02r0/r0r0r0r0r0r0, B1-C1
b0b0b0b01b0/2b0b0b0bbb01/1b06/8/2r05/8/1r0rrr0r0r0r01/2r0r0r0r0, C1-C2
b01b01bbb0/1b0bbb0b0b0b01/8/8/8/8/1r0rrr0rrr01r0/r01r01r0r0, C2-A3
b0b01b0b0b0/1b0b0b0b0b0b01/8/4b03/8/5r02/1r0rrr0r01r01/1r0r0r0r0r0, B1-B2
b0b0b0b01b0/2bbb0b0bbb01/8/8/8/1r06/1r0r0r01r01r0/r0r0r0r0r0r0, C2-D4
